Project,Version,S-WordCount,S-LineCount,S-Density,S-ParaCount,S-FunCalls,S-VarCount,S-RepWords,S-ComPer,S-MaxDepth,S-BlockCount,S-CycCom,D-AvgD,D-AvgInD,D-AvgOutD,D-FaultyD,D-FaultyInD,D-FaultyOutD,D-DiDiameter,D-UndiDiameter,D-Avg-Closeness,D-AvgInCloseness,D-AvgOutCloseness,D-FaultyCloseness,D-WeiEdgeSum,D-#AboveAvgD,D-#AboveAvgInD,D-#AboveAvgOutD,D-#DiCircles,D-#WeakGroups,T-#T,T-#PT,T-#FT,T-%PT,T-%FT,T-#E,T-#VE,T-#NVE,T-#V,T-Spa,T-Cov,T-CovPT,T-CovFT,T-AvgVE,T-AvgVEPT,T-AvgVEFT,T-#VEP^FT,T-%VEP^FT,B-RepairActions,B-RepairPatterns,B-RepairTools,B-Files,B-Methods,B-Classes,B-LinesAdd,B-LinesRem,B-LinesMod,B-SizeInLines,B-Chunks,B-SpreadAllLines,B-SpreadCodeOnly,L-Rank,L-10,L-5-10,L-5,L-1,L-Inverse,L-3,L-4
Lang,47,17.5742830796514,5.20386110051031,3.7122120568818,1.13402765803682,1.98640686547299,0.5715845155575,2.87109388192652,0.700223183220353,1.53632677957102,2.12063863121566,2.50131630727622,2.25,1.125,1.125,3,1,2,2,4,0.4993,0.1698,0.1793,0.5385,1.125,3,3,4,0,1,205,203,2,0.9902,0.0098,241,230,11,3304,0.0669,0.9544,0.9544,0.0249,16.1171,16.2266,5,6,0.0261,2,3,0,1,2,1,6,0,0,6,2,44,21,2,1,1,1,2,0.5,1,1
Lang,48,17.6418109346545,5.22167886907319,3.71301798963753,1.13161492618887,1.99545563693383,0.575274396906017,2.87547300305372,0.699803789087476,1.53817014286485,2.1282836349773,2.51174162980152,1.5,0.75,0.75,1,1,0,1,2,0.7,0.3125,0.4375,0.6,0.75,1,3,1,0,1,64,63,1,0.9844,0.0156,29,27,2,349,0.188,0.931,0.931,0.1034,5.4531,5.4921,3,3,0.1111,3,1,0,1,1,1,4,0,0,4,2,2,1,1,1,1,1,1,1,1,1
Lang,49,17.5776913119536,5.20521314508373,3.70364224222676,1.1198892008184,1.99748204685353,0.575537992354841,2.8672275723846,0.699531355040989,1.53585632144261,2.11404840775763,2.51883179947096,2,1,1,3,1,2,2,3,0.5519,0.181,0.2469,0.6667,1,3,1,2,0,1,26,25,1,0.9615,0.0385,34,34,0,164,0.1855,1,0.9706,0.1765,6.3077,6.32,6,5,0.1471,4,2,0,1,1,1,3,0,0,3,1,0,0,1,1,1,1,1,1,1,1
Lang,50,17.3843088181361,5.16407366234441,3.69890297044723,1.11692848591695,1.96859196308597,0.563252922209374,2.85450651147331,0.685476701688124,1.52810895911844,2.10161979814096,2.50194319862308,2.3429,1.1714,1.1714,5.5,2,3.5,7,8,0.2934,0.0365,0.047,0.34,1.1714,9,7,8,1,1,21,19,2,0.9048,0.0952,96,71,25,544,0.2698,0.7396,0.6667,0.3438,25.9048,25.8421,26.5,26,0.3662,8,4,0,1,2,1,2,6,4,12,6,179,68,3,1,1,1,2,0.333333333333333,1,1
Lang,51,17.2719115671631,5.17731583040842,3.71881638512993,1.12171683331232,1.74479691747846,0.51710600272281,2.84477315564819,0.733051418283216,1.53330993548022,2.15773216824191,2.65617007120936,1,0.5,0.5,1,1,0,1,1,1,0.75,0.75,1,0.5,0,1,1,0,1,53,52,1,0.9811,0.0189,37,37,0,64,0.0326,1,0.973,0.027,1.2075,1.2115,1,0,0,1,1,4,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
Lang,52,17.2677707804136,5.17455530590877,3.71884241756609,1.12171683331232,1.74341665522864,0.51710600272281,2.84339289339836,0.733057805929869,1.53330993548022,2.15773216824191,2.65547994008445,2,1,1,2,2,0,2,2,0.6667,0.3349,0.3349,0.6667,1,0,1,1,0,1,15,14,1,0.9333,0.0667,38,20,18,47,0.0825,0.5263,0.4737,0.1053,3.1333,3.0714,4,2,0.1,2,1,0,1,1,1,4,0,0,4,1,0,0,2,1,1,1,2,0.5,1,1
Lang,53,17.2816879097655,5.18252982649198,3.71340433982737,1.12170365808175,1.75025643054667,0.517758176635853,2.8332748230629,0.733123110014619,1.53438404090215,2.15996400482157,2.65993281649384,1.5,0.75,0.75,1,1,0,3,3,0.625,0.378,0.378,0.5,0.75,2,3,3,0,1,21,20,1,0.9524,0.0476,30,28,2,54,0.0857,0.9333,0.9333,0.0667,2.5714,2.6,2,2,0.0714,0,3,2,1,1,1,2,2,0,4,4,10,8,2,1,1,1,2,0.5,1,1
Lang,54,17.2879936253232,5.18503474949827,3.71466637705235,1.12098934044979,1.75163685829557,0.520130227531073,2.83352512858601,0.733144420141782,1.5344960601303,2.15993759589843,2.66158113995279,1.3333,0.6667,0.6667,1,1,0,2,2,0.7778,0.5,0.5,0.6667,0.6667,1,2,2,0,1,13,12,1,0.9231,0.0769,9,9,0,40,0.3419,1,1,0.3333,3.0769,3.0833,3,3,0.3333,4,1,0,1,1,1,3,0,0,3,1,0,0,1,1,1,1,1,1,1,1
Lang,55,17.2819549779802,5.18261929056107,3.7153910147335,1.12098934044979,1.75163685829557,0.520130227531073,2.83231739911741,0.733192423342266,1.5344960601303,2.15872986642983,2.6591656810156,1.6667,0.8333,0.8333,1,1,0,1,2,0.6296,0.1944,0.3056,0.5556,0.8333,1,5,1,0,1,7,6,1,0.8571,0.1429,12,12,0,44,0.5238,1,1,0.4167,6.2857,6.5,5,5,0.4167,1,1,2,1,1,1,2,0,0,2,2,1,1,2,1,1,1,2,0.5,1,1
Lang,58,17.4850193419383,5.24283070450176,3.7085038103981,1.11781831555794,1.77196543119502,0.527852261105124,2.85063832888785,0.731568391280492,1.53937702408839,2.17836074329793,2.69485729557005,1.7143,0.8571,0.8571,5,1,4,3,3,0.551,0.1866,0.2428,0.8571,0.8571,2,6,3,0,1,72,71,1,0.9861,0.0139,191,55,136,110,0.008,0.288,0.288,0.0314,1.5278,1.4648,6,6,0.1091,1,1,3,1,1,1,0,1,1,2,1,0,0,1,1,1,1,1,1,1,1
Lang,59,17.4510757873998,5.23268577696552,3.7086400385827,1.11781831555794,1.76693110625223,0.526402985742805,2.84701514048206,0.731590428862754,1.53937702408839,2.17473755489213,2.68616164339614,1.5,0.75,0.75,2,1,1,2,3,0.625,0.3363,0.3958,0.75,0.75,2,3,2,0,1,183,182,1,0.9945,0.0055,194,188,6,2624,0.0739,0.9691,0.9691,0.0155,14.3388,14.4011,3,3,0.016,2,2,2,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Lang,60,17.4002210865451,5.22157466585441,3.70843875476441,1.11564440251447,1.76040936712179,0.526402985742805,2.83324702454003,0.731707182101513,1.53696156515119,2.17038972880518,2.67335971102899,1.6,0.8,0.8,0.5,0.5,0,3,5,0.2733,0.1176,0.1348,0.1906,0.8,4,8,4,0,2,184,183,1,0.9946,0.0054,218,209,9,3119,0.0778,0.9587,0.9587,0.0367,16.9511,17,8,8,0.0383,2,2,0,1,2,1,0,0,2,2,2,56,21,1,1,1,1,1,1,1,1
Lang,61,17.4002210865451,5.22157466585441,3.70843875476441,1.11564440251447,1.76040936712179,0.526402985742805,2.83324702454003,0.731706426349005,1.53696156515119,2.17038972880518,2.67324822830881,2.3636,1.1818,1.1818,3,3,0,3,5,0.4104,0.1165,0.1275,0.3846,1.1818,6,3,5,0,1,183,181,2,0.9891,0.0109,218,209,9,3110,0.078,0.9587,0.9587,0.0413,16.9945,17.0994,7.5,9,0.0431,2,3,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Lang,62,17.3938090320265,5.21772311768309,3.70850460078988,1.11564440251447,1.76040936712179,0.526291503022626,2.83184449999585,0.731715456582399,1.53696156515119,2.16945471244239,2.67137819558324,1,0.5,0.5,0.5,0.5,0,2,2,0.4018,0.3155,0.3155,0.3393,0.5,1,2,2,0,2,30,29,1,0.9667,0.0333,49,41,8,362,0.2463,0.8367,0.8367,0.2041,12.0667,12.1379,10,10,0.2439,2,2,0,1,1,1,8,0,0,8,4,76,61,1,1,1,1,1,1,1,1
Lang,63,17.3852882858784,5.20911076709424,3.70895833275046,1.11698039220156,1.76225293712012,0.525611053895539,2.83258997182418,0.731862667699483,1.53518328388152,2.16536423287757,2.66004281635906,2.1667,1.0833,1.0833,3.3333,1,2.3333,4,4,0.4328,0.1105,0.1435,0.5261,1.0833,4,1,3,0,1,13,12,1,0.9231,0.0769,159,25,134,137,0.0663,0.1572,0.1572,0.0692,10.5385,10.5,11,11,0.44,8,1,1,1,2,1,2,19,1,22,4,118,91,2,1,1,1,2,0.5,1,1
Lang,65,17.4504027945145,5.22378949528467,3.71929232264972,1.11824411180423,1.78241602193969,0.523321058754407,2.84723426869073,0.729559234737478,1.53721965423265,2.17267707703515,2.68018004631828,1.3333,0.6667,0.6667,1,1,0,2,2,0.7778,0.5,0.5,0.6667,0.6667,1,2,2,0,1,20,19,1,0.95,0.05,30,28,2,51,0.085,0.9333,0.9333,0.0667,2.55,2.5789,2,2,0.0714,5,3,0,1,1,1,30,0,0,30,8,86,50,2,1,1,1,2,0.5,1,1
Math,1,32.2553138471185,7.40922270458917,4.17478670780637,1.22486422349885,2.28499222040184,1.71683566101593,3.99768847441292,0.585682003776554,1.50593770650924,2.1595870126061,4.19955964553881,2,1,1,4,1,3,7,9,0.2716,0.0804,0.0934,0.3659,1,5,1,5,0,1,306,304,2,0.9935,0.0065,243,133,110,3356,0.0451,0.5473,0.535,0.0782,10.9673,10.9441,14.5,16,0.1203,2,2,0,2,2,2,6,0,0,6,2,0,0,7,1,2,2,2,0.142857142857143,2,2
Math,2,32.4303864491129,7.44090660012351,4.17665722064889,1.22441796025054,2.2967479010403,1.72802532987847,4.00814197792426,0.586936167859632,1.5055601815383,2.16417683987827,4.22075538748832,2.5517,1.2759,1.2759,4,1,3,6,10,0.214,0.0396,0.0479,0.2414,1.2759,12,4,10,1,1,17,16,1,0.9412,0.0588,244,70,174,527,0.127,0.2869,0.2869,0.1148,31,31.1875,28,28,0.4,1,2,8,1,1,1,0,0,1,1,1,0,0,3,1,1,1,2,0.333333333333333,1,1
Math,4,31.5946964192917,7.23955113528158,4.1746616956786,1.22724015554851,2.26609106773412,1.64542724415945,3.96658596719284,0.588234462229975,1.49923529740248,2.140852865537,4.10854070500973,3.0526,1.5263,1.5263,4,1,3,7,11,0.2157,0.0195,0.0202,0.2409,1.5263,20,24,22,0,1,53,51,2,0.9623,0.0377,469,186,283,4174,0.1679,0.3966,0.3966,0.1173,78.7547,80.549,33,55,0.2957,2,3,2,2,2,2,6,0,0,6,2,0,0,1,1,1,1,1,1,1,1
Math,5,31.7424252400822,7.27240551937004,4.17724903721332,1.22601649738595,2.26899701436519,1.64415564838709,3.98197661445403,0.589354549991155,1.49892009845127,2.14869187124839,4.13776959891916,1.5,0.75,0.75,1,1,0,1,2,0.7,0.3125,0.4375,0.6,0.75,1,3,1,0,1,242,241,1,0.9959,0.0041,58,47,11,1046,0.0745,0.8103,0.7931,0.069,4.3223,4.3237,4,3,0.0638,1,3,9,1,1,1,0,0,1,1,1,0,0,2,1,1,1,2,0.5,1,1
Math,7,31.3890356531415,7.18183137889534,4.1760990915591,1.22249747732834,2.27045934040237,1.64535808342429,3.9643930187332,0.589916087818136,1.49780702288705,2.12786580906829,4.118091722598,2.7778,1.3889,1.3889,8,1.3333,6.6667,13,10,0.185,0.0073,0.0087,0.2068,1.3889,46,31,34,1,2,169,168,1,0.9941,0.0059,359,207,152,12866,0.2121,0.5766,0.5766,0.3621,76.1302,75.8095,130,130,0.628,6,3,3,1,1,1,5,6,3,14,4,18,11,3,1,1,1,2,0.333333333333333,1,1
Math,8,31.2085614548981,7.1280321644165,4.18446675556524,1.22527778793035,2.27075584547341,1.64194099381925,3.91191435537519,0.589342421280462,1.49173408795396,2.11944368230968,4.0781840721978,2,1,1,2,1,1,6,10,0.2483,0.0583,0.071,0.2794,1,5,1,5,1,1,23,22,1,0.9565,0.0435,225,51,174,435,0.0841,0.2267,0.2178,0.0978,18.913,18.7727,22,20,0.3922,3,0,5,1,1,1,0,0,2,2,2,5,4,1,1,1,1,1,1,1,1
Math,9,31.2504435928012,7.13312865491683,4.18613770346192,1.22793380540608,2.26852535476969,1.64266809146443,3.91562293648274,0.589620942560661,1.48774122122021,2.11732952328491,4.07998180938785,2.375,1.1875,1.1875,3,1,2,4,5,0.3956,0.0771,0.1043,0.4167,1.1875,6,3,3,0,1,36,35,1,0.9722,0.0278,224,60,164,764,0.0947,0.2679,0.2545,0.067,21.2222,21.4,15,12,0.2,4,1,0,1,1,1,1,0,1,2,1,0,0,1,1,1,1,1,1,1,1
Math,10,31.0116623379692,7.11971212931608,4.14023408406947,1.22547158285836,2.18422988961458,1.63138311746733,3.88877250204159,0.591209825889872,1.48587499259833,2.11541595494663,4.08207461012568,2.7273,1.3636,1.3636,7,1,6,5,6,0.3503,0.054,0.0685,0.5122,1.3636,12,5,9,0,1,352,351,1,0.9972,0.0028,212,183,29,6701,0.0898,0.8632,0.8632,0.0991,19.0369,19.0313,21,21,0.1148,2,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
Math,11,30.99624769828,7.14067386087191,4.12812718427167,1.22648273370472,2.1863521231076,1.64054996251911,3.8812800108503,0.590819573881559,1.48823600750468,2.12273961166226,4.07859258358413,2.8163,1.4082,1.4082,5,1,4,8,12,0.2167,0.0109,0.0136,0.2299,1.4082,39,21,28,1,1,11,10,1,0.9091,0.0909,1016,149,867,999,0.0894,0.1467,0.1398,0.0906,90.8182,90.7,92,85,0.5705,2,2,0,1,1,1,0,0,1,1,1,0,0,2,1,1,1,2,0.5,1,1
Math,14,31.0135015564193,7.14327934635872,4.12931847611697,1.22637316723732,2.18727580673775,1.64223192783158,3.88603697822537,0.590550533586313,1.48896263494931,2.12324629400106,4.08025263560312,2.0952,1.0476,1.0476,2,1,1,8,16,0.1262,0.0261,0.0294,0.1475,1.0476,9,5,7,4,3,93,92,1,0.9892,0.0108,965,249,716,11090,0.1236,0.258,0.258,0.0415,119.2473,120.1087,40,40,0.1606,10,1,0,2,2,2,9,3,1,13,3,2,2,12,2,3,2,2,0.083333333333333,2,2
Math,17,30.7212460215421,6.945357419007,4.20075910670564,1.23560651488088,2.14606004489214,1.61402835288453,3.89283209603953,0.584912887429849,1.47812255304311,2.0679039138861,4.06530021401954,3.1429,1.5714,1.5714,2,1,1,4,6,0.3632,0.0417,0.0569,0.3857,1.5714,12,8,9,0,1,82,81,1,0.9878,0.0122,113,95,18,2910,0.3141,0.8407,0.8407,0.3097,35.4878,35.4938,35,35,0.3684,3,1,0,1,1,1,4,0,0,4,2,1,1,3,1,1,1,2,0.333333333333333,1,1
Math,21,30.9673016577748,7.01435816446813,4.19175889919183,1.22672301062853,2.15151214508858,1.62956428046934,3.92474003657682,0.583040850619187,1.4816128767121,2.08340258390287,4.11959797031876,5.4286,2.7143,2.7143,13,2,11,6,9,0.2064,0.0197,0.0244,0.2683,2.7143,21,9,16,1,2,25,23,2,0.92,0.08,717,100,617,666,0.0372,0.1395,0.1395,0.0711,26.64,24.8696,47,51,0.51,6,3,0,1,1,1,4,1,9,14,6,50,31,2,1,1,1,2,0.5,1,1
Math,22,30.9859583738646,7.03152097464546,4.1741835813365,1.23013305956299,2.15559371137999,1.62437415897238,3.91840450889814,0.582971150663343,1.48446786650287,2.09175902548615,4.13325938525283,2.1818,1.0909,1.0909,1,1,0,6,7,0.1289,0.0536,0.0578,0.0944,1.0909,8,4,6,0,2,88,86,2,0.9773,0.0227,302,143,159,1615,0.0608,0.4735,0.4669,0.1093,18.3523,18.2791,21.5,31,0.2168,1,1,2,2,2,2,0,0,2,2,2,0,0,1,1,1,1,1,1,1,1
Math,23,30.9412734584117,7.02588005638545,4.16848787969932,1.23008432661952,2.15449307785173,1.62381068431351,3.91715645821588,0.581996476782479,1.48430314915394,2.09131994166549,4.13088730922944,2.0741,1.037,1.037,11,1,10,7,11,0.1703,0.0199,0.0241,0.219,1.037,11,4,10,1,2,18,17,1,0.9444,0.0556,283,74,209,641,0.1258,0.2615,0.2544,0.1837,35.6111,34.6471,52,50,0.6757,5,1,0,1,1,1,7,0,2,9,5,124,104,9,1,2,2,2,0.111111111111111,2,2
Math,24,30.9027280114018,7.01584800211309,4.17291464795488,1.2300714982123,2.15307938737554,1.62351049958445,3.91593300135665,0.582093228017635,1.4825737805819,2.08773240731287,4.13127062203732,2.0755,1.0377,1.0377,10,1,9,8,12,0.1643,0.0205,0.0246,0.1977,1.0377,11,4,10,1,2,17,16,1,0.9412,0.0588,283,73,210,567,0.1179,0.258,0.2226,0.1802,33.3529,32.25,51,41,0.5616,2,2,3,1,1,1,0,0,2,2,2,36,34,8,1,2,2,2,0.125,2,2
Math,25,30.8882446430839,7.11619642268585,4.15159546073919,1.22535848656939,2.12303332197875,1.62933019351496,3.93523615477658,0.573458200298113,1.49515723354246,2.09643113493979,4.16931080645281,2.2353,1.1176,1.1176,4,1,3,6,7,0.3205,0.071,0.0893,0.3478,1.1176,6,2,5,0,1,8,7,1,0.875,0.125,55,19,36,84,0.1909,0.3455,0.3455,0.1455,10.5,10.8571,8,8,0.4211,3,1,1,1,1,1,3,0,0,3,2,2,0,1,1,1,1,1,1,1,1
Math,26,30.4882836356076,7.05505778922918,4.14649005866762,1.22040046065847,2.08867504307019,1.6079640478355,3.9135023782862,0.575217938914899,1.49021712641805,2.08929282938247,4.15991961732826,2,1,1,4,1,3,8,8,0.3113,0.1036,0.1189,0.3939,1,4,1,3,0,1,210,209,1,0.9952,0.0048,194,64,130,2422,0.0595,0.3299,0.3247,0.0619,11.5333,11.5311,12,11,0.1719,2,2,0,1,1,1,0,0,2,2,2,27,21,6,1,2,2,2,0.166666666666667,2,2
Math,27,30.4883522697874,7.05505778922918,4.14655869284744,1.22040046065847,2.08874367725001,1.6079640478355,3.9135023782862,0.575215268798907,1.49021712641805,2.08929282938247,4.15985098314844,2,1,1,3,1,2,3,4,0.5556,0.2521,0.2968,0.625,1,2,1,2,0,1,210,209,1,0.9952,0.0048,169,60,109,2129,0.06,0.355,0.355,0.0296,10.1381,10.1627,5,5,0.0833,2,3,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Math,28,30.5071972545899,7.05627359470031,4.14679199394166,1.22040046065847,2.08783182314667,1.6079640478355,3.9135023782862,0.575202158692523,1.48991317505027,2.08868492664691,4.15833122630954,3.4607,1.7303,1.7303,10,1,9,9,13,0.2366,0.0122,0.0158,0.3034,1.7303,32,31,27,2,1,27,26,1,0.963,0.037,861,119,742,2399,0.1032,0.1382,0.1312,0.101,88.8519,88.9231,87,81,0.6807,2,1,7,1,1,1,4,0,0,4,4,33,23,6,1,2,2,2,0.166666666666667,2,2
Math,30,29.2255248449287,6.79494783553669,4.12224040984163,1.21196491800641,2.03649679255239,1.51469548423375,3.80687971726674,0.575703831066476,1.47704093427478,2.06576812548223,4.02952336072435,2.1875,1.0938,1.0938,5,1,4,8,11,0.2272,0.0356,0.0476,0.3196,1.0938,7,4,7,0,1,4,2,2,0.5,0.5,308,55,253,134,0.1088,0.1786,0.1136,0.1526,33.5,20,47,27,0.4909,1,1,2,1,1,1,0,0,1,1,1,0,0,2,1,1,1,2,0.5,1,1
Math,31,29.1736913795831,6.79054748215467,4.12400042036293,1.21047796958946,2.02866746198142,1.511464122961,3.80268314884545,0.5755563255957,1.47672823421023,2.06640558171615,4.04277170063625,2.9882,1.4941,1.4941,13,2,11,15,16,0.1543,0.0132,0.0143,0.2034,1.4941,28,31,27,1,1,312,310,2,0.9936,0.0064,395,167,228,5386,0.0437,0.4228,0.4076,0.2354,17.2628,16.9968,58.5,87,0.521,11,4,0,1,1,1,1,21,12,34,4,23,17,14,2,3,2,2,0.071428571428571,2,2
Math,32,29.1314281836323,6.783172211005,4.12362204234052,1.21047796958946,2.0266790310342,1.51074105716202,3.79820014089172,0.57556407586902,1.47672823421023,2.06539328959756,4.03807177294283,4.3629,2.1814,2.1814,9,1,8,15,10,0.2376,0.005,0.0116,0.3097,2.1814,79,59,65,142,1,24,23,1,0.9583,0.0417,607,296,311,4343,0.2981,0.4876,0.4827,0.3839,180.9583,178.6957,233,230,0.777,2,3,6,1,1,1,0,0,1,1,1,0,0,5,1,1,1,2,0.2,2,2
Math,33,28.7564264397256,6.70292983730143,4.12674963766168,1.21311709808528,2.01567766213763,1.49055293846441,3.74577317059947,0.576188279192083,1.4686514163763,2.04724390816442,3.94750152766628,3.5106,1.7553,1.7553,10,1,9,7,11,0.2572,0.0115,0.015,0.3419,1.7553,35,36,28,1,1,29,28,1,0.9655,0.0345,816,127,689,2452,0.1036,0.1556,0.1556,0.1152,84.5517,84.2143,94,94,0.7402,2,3,5,1,1,1,0,0,1,1,1,0,0,6,1,2,2,2,0.166666666666667,2,2
Math,34,28.7915002077324,6.71294303974777,4.12632015082355,1.21212681518445,2.01352121597782,1.49183195818865,3.74949038266783,0.575499284576521,1.46967467274393,2.04893499252127,3.95188604205116,1.8462,0.9231,0.9231,1,1,0,4,7,0.3252,0.09,0.1149,0.3333,0.9231,7,12,7,0,1,25,24,1,0.96,0.04,66,42,24,254,0.1539,0.6364,0.6364,0.1515,10.16,10.1667,10,10,0.2381,2,2,2,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1
Math,35,28.7807511314811,6.71033211355605,4.12567875320698,1.21214208375867,2.01037283597355,1.49189303248554,3.74927967634359,0.575486578825389,1.46929295838842,2.04807995236492,3.94994693312515,2,1,1,4,2,2,2,2,0.1919,0.1515,0.1484,0.2,1,2,4,2,0,2,13,9,4,0.6923,0.3077,67,22,45,104,0.1194,0.3284,0.3284,0.0597,8,10.6667,2,4,0.1818,3,3,1,1,2,1,0,0,2,2,2,13,3,1,1,1,1,1,1,1,1
Math,36,29.0559126129548,6.76607706084883,4.13498073783303,1.21711532310474,2.00332467381918,1.511843945298,3.77628458778947,0.570309027809201,1.4751288077512,2.06104712890793,3.9791147723447,2,1,1,1,1,0,2,4,0.5082,0.2129,0.2208,0.3846,1,1,2,3,0,1,85,83,2,0.9765,0.0235,99,65,34,529,0.0629,0.6566,0.6566,0.0707,6.2235,6.2651,4.5,7,0.1077,4,2,0,1,2,1,12,0,0,12,4,49,17,1,1,1,1,1,1,1,1
Math,37,28.6785929111655,6.68248094191294,4.13628015319566,1.2111328704662,1.9963125594919,1.48618406871901,3.74612178981366,0.569062777363479,1.47140132031166,2.0482628299316,3.91516140402839,6.4118,3.2059,3.2059,12,2,10,5,7,0.2842,0.0366,0.0447,0.4024,3.2059,13,17,15,0,1,288,284,4,0.9861,0.0139,138,74,64,2197,0.0553,0.5362,0.529,0.1522,7.6285,7.5035,16.5,20,0.2703,4,3,0,1,2,1,12,0,2,14,4,46,11,4,1,1,1,2,0.25,2,1
Math,38,28.9316420036219,6.7330349376021,4.14541464202706,1.21826462941078,2.01251357997423,1.49911378873888,3.76482485896096,0.564457352479778,1.47425180178101,2.05511417690164,3.92251336877198,2.4286,1.2143,1.2143,12,1,11,11,18,0.1676,0.0201,0.0245,0.2099,1.2143,16,10,12,1,1,18,17,1,0.9444,0.0556,672,83,589,939,0.0776,0.1235,0.1205,0.0729,52.1667,52.3529,49,47,0.5663,3,2,1,1,1,1,0,0,4,4,3,89,70,3,1,1,1,2,0.333333333333333,1,1
Math,39,28.925840627024,6.73052756297082,4.14503217783335,1.21826462941078,2.01236608734886,1.49881880348815,3.76482485896096,0.56445892204664,1.47425180178101,2.05413089273252,3.92000599414071,2.4935,1.2468,1.2468,16,1,15,7,10,0.2383,0.0138,0.0173,0.3979,1.2468,23,15,19,0,1,70,69,1,0.9857,0.0143,256,158,98,5657,0.3157,0.6172,0.6133,0.2734,80.8143,80.971,70,69,0.4367,3,1,1,1,1,1,9,0,0,9,1,0,0,10,1,2,2,2,0.1,2,2
Math,40,28.812364062562,6.70593619817426,4.14615574805001,1.22229818984504,2.006025523894,1.49300903075062,3.75473825059324,0.565115538196537,1.47283259399422,2.05084128624365,3.89912227080305,2.1778,1.0889,1.0889,13,1,12,11,15,0.1979,0.0252,0.0308,0.3056,1.0889,13,4,10,1,1,90,89,1,0.9889,0.0111,213,88,125,2180,0.1137,0.4131,0.4038,0.1925,24.2222,24.0337,41,39,0.4432,3,2,7,1,1,1,6,0,2,8,2,2,1,6,1,2,2,2,0.166666666666667,2,2
Math,41,28.8134162545375,6.70434799284628,4.15000515602261,1.22197855103689,2.00550825126921,1.49288916619757,3.75484336990365,0.565166579879078,1.47247300033506,2.05016205377634,3.89718136878424,2.7619,1.381,1.381,2,1,1,4,6,0.355,0.061,0.0793,0.3704,1.381,9,6,5,0,1,222,221,1,0.9955,0.0045,172,96,76,3260,0.0854,0.5581,0.5581,0.1163,14.6847,14.6606,20,20,0.2083,4,2,3,1,1,1,0,0,1,1,1,0,0,2,1,1,1,2,0.5,1,1
Math,42,28.8069317070761,6.70407205465644,4.14976107739402,1.22197855103689,2.00550825126921,1.49288916619757,3.7524289107425,0.565102148924256,1.47247300033506,2.05009306922888,3.89469792507563,3.5952,1.7976,1.7976,7,1,6,7,11,0.2611,0.0131,0.017,0.3109,1.7976,34,34,28,1,1,28,27,1,0.9643,0.0357,809,120,689,2213,0.0977,0.1483,0.1483,0.1038,79.0357,78.8519,84,84,0.7,1,2,2,1,1,1,2,0,1,3,2,3,0,4,1,1,1,2,0.25,2,1
Math,43,28.4802956351832,6.65822242661122,4.1515964702192,1.22036736579282,2.00737953417189,1.47173696471024,3.69693880998897,0.565707557461783,1.46931338060568,2.04215739555063,3.77364053693943,10.0328,5.0164,5.0164,42,6,36,5,9,0.2756,0.0184,0.0201,0.3659,5.0164,21,27,27,0,1,79,73,6,0.9241,0.0759,308,174,134,3060,0.1258,0.5649,0.5584,0.1721,38.7342,38.9041,36.6667,51,0.2931,1,1,0,1,1,1,0,0,3,3,3,4,4,6,1,2,2,2,0.166666666666667,2,2
Math,44,28.2909028505321,6.63143975583125,4.15397911351432,1.21245712157237,1.98799622823781,1.47441329608232,3.66054743596142,0.569002746301292,1.46342008143517,2.02931051880848,3.70786574398664,2.7218,1.3609,1.3609,7.6667,1.3333,6.3333,13,10,0.1901,0.0079,0.0094,0.213,1.3609,42,28,31,1,2,163,162,1,0.9939,0.0061,365,200,165,12061,0.2027,0.5479,0.5479,0.3425,73.9939,73.679,125,125,0.625,5,1,4,1,1,1,6,1,0,7,3,62,39,4,1,1,1,2,0.25,2,1
Math,45,28.1300109799314,6.50907507250513,4.15776433284027,1.23227121971171,2.01380259573548,1.46873093308663,3.60958308135418,0.571084906329355,1.44633443792133,2.01458865786322,3.65433063996782,1.7778,0.8889,0.8889,3,1,2,6,7,0.3423,0.1556,0.1719,0.4211,0.8889,6,8,7,0,1,434,433,1,0.9977,0.0023,307,256,51,5305,0.0398,0.8339,0.8339,0.0098,12.2235,12.2448,3,3,0.0117,5,1,0,1,1,1,5,0,0,5,1,0,0,1,1,1,1,1,1,1,1
Math,46,27.985543920078,6.47151936757401,4.19196037994819,1.23952640642052,1.99838344370894,1.45421261162327,3.59074301639874,0.569035117555318,1.44005930031818,2.01552757348944,3.67210024861006,3.1818,1.5909,1.5909,9,2,7,4,6,0.3843,0.0539,0.062,0.5385,1.5909,8,7,7,0,1,191,189,2,0.9895,0.0105,257,80,177,1565,0.0319,0.3113,0.3074,0.0778,8.1937,8.1587,11.5,19,0.2375,2,2,2,1,1,1,0,0,2,2,2,36,23,2,1,1,1,2,0.5,1,1
